"","id","lyric"
"11","0247StOpd3AkeBQzANX4Zf","It's Christmas time;There's no need to be afraid;At Christmas time;We let in light and we banish shade;And in our world of plenty;We can spread a smile of joy;Throw your arms around the world;At Christmas time;But say a prayer;Pray for the other ones;At Christmas time it's hard;But when you're having fun;There's a world outside your window;And it's a world of dread and fear;Where the only water flowing;Is the bitter sting of tears;And the Christmas bells that ring there;Are the clanging chimes of doom;Well tonight thank God it's them;Instead of you;And there won't be snow in Africa this Christmas time;The greatest gift they'll get this year is life(Oooh);Where nothing ever grows;No rain or rivers flow;Do they know it's Christmas time at all?;Here's to you;Raise a glass for everyone;Here's to them;Underneath that burning sun;Do they know it's Christmas time at all?;Feed the world;Feed the world;Feed the world;Let them know it's Christmas time again;Feed the world;Let them know it's Christmas time again"
"12","0lizgQ7Qw35od7CYaoMBZb","Santa, tell me if you're really there;Don't make me fall in love again if he won't be here next year;Santa, tell me if he really cares;'Cause I can't give it all away if he won't be here next year;Feeling Christmas all around;And I'm trying to play it cool;But it's hard to focus when I see him walking 'cross the room""Let It Snow"" is blasting out;But I won't get it in the mood;I'm avoiding every mistletoe until I know it's;True love that he thinks of;So next Christmas I'm not all alone, boy;Santa, tell me if you're really there;Don't make me fall in love again if he won't be here next year;Santa, tell me if he really cares;'Cause I can't give it all away if he won't be here next year;I've been down this road before;Fell in love on Christmas night;But on New Year's Day, I woke up and he wasn't by my side;Now I need someone to hold;Be my fire in the cold;But it's hard to tell if this is just a fling or if it's;True love that he thinks of;So next Christmas I'm not all alone, boy;Santa, tell me if you're really there;Don't make me fall in love again if he won't be here next year;Santa, tell me if he really cares;'Cause I can't give it all away if he won't be here next year;Oh, I wanna have him beside me, like oh-woo-oh;On the 25th, by that fireplace, oh-woo-oh;But I don't want a new broken heart;This year I've got to be smart;Oh, baby;(Santa, tell me, Santa, tell me);If he will be, if he will be here;(Santa, tell me, Santa, tell me);Oh, woah;Santa, tell me (Santa, tell me) if you're really there ('Cause I really care);Don't make me fall in love again if he won't be here next year;Santa, tell me (Tell me) if he really cares (Tell me, boy);'Cause I can't give it all away if he won't be here next year;Santa, tell me (Tell me) if you're really there (Santa, baby);Don't make me fall in love again if he won't be here next year (If he won't be, if he won't be here);Santa, tell me (Tell me) if he really cares (Do you care?);'Cause I can't give it all away if he won't be here next year"
"13","7xapw9Oy21WpfEcib2ErSA","It's the most beautiful time of the year;Lights fill the streets, spreading so much cheer;I should be playing in the winter snow;But I'ma be under the mistletoe;I don't wanna miss out on the holiday;But I can't stop staring at your face;I should be playing in the winter snow;But I'ma be under the mistletoe;With you, shawty with you;With you, shawty with you;With you, under the mistletoe;Everyone's gathering around the fire;Chestnuts roasting like a hot July;I should be chilling with my folks, I know;But I'ma be under the mistletoe;Word on the street, Santa's coming tonight;Reindeer's flying through the sky so high;I should be making a list, I know;But I'ma be under the mistletoe;With you, shawty with you;With you, shawty with you;With you, under the mistletoe;With you, shawty with you;With you, shawty with you;With you, under the mistletoe;Ayy love, the wise men followed the star;The way I followed my heart;And it led me to a miracle;Ayy love, don't you buy me nothing;'Cause I am feeling one thing, your lips on my lips;That's a merry, merry Christmas;It's the most beautiful time of the year;Lights fill the streets, spreading so much cheer;I should be playing in the winter snow;But I'ma be under the mistletoe;I don't wanna miss out on the holiday;But I can't stop staring at your face;I should be playing in the winter snow;But I'ma be under the mistletoe;With you, shawty with you;With you, shawty with you;With you, under the mistletoe, yeah;With you, shawty with you;With you, shawty with you;With you, under the mistletoe (under the mistletoe);Kiss me underneath the mistletoe;Show me, baby, that you love me so-oh-oh, oh, oh, oh;Kiss me underneath the mistletoe;Show me, baby, that you love me so-oh-oh, oh, oh, oh"
"14","10JBIfvldDR2TnT5sphGc2","Intro:;Ho, ho, ho;Shake up the happiness;Wake up the happiness;Shake up the happiness;It's christmas time;Verse:;There's a story that I was told;And I wanna tell the world;Before I get too old;And don't remember it;So let's december it;And reassemble it (oh yeah);Pre-Chorus:;Once upon a time in a town like this;A little girl made a great big wish;To feel the world full of happiness;And be on Santa's magic list;Chorus:;Shake it up;Shake up the happiness;Wake it up;Wake up the happiness;Come on you all;It's Christmas time;Shake it up;Shake up the happiness;Wake it up;Wake up the happiness;Come on you all;It's Christmas time;Ho, Ho, Ho;Ho, Ho, Ho;It's Christmas time;Verse:;At the same time miles away;A little boy made a wish that day;That the world would be okay;And Santa Claus would hear him say;I got dreams and I got love;I got my feet on the ground;And family above;Can you send some happiness?;With my best to the rest;Of the people of the East and the West and;Maybe every once in a while you;Get my grandma a reason to smile;Tis the season of smile;It's cold but we'll be freezing in style;Pre-Chorus:;Let me meet a girl one day that;Wants to spread some love this way;We can let our souls run free and;She can know some happiness with me;Chorus:;Shake it up;Shake up the happiness;Wake it up;Wake up the happiness;Come on you all;It's Christmas time;Shake it up;Shake up the happiness;Wake it up;Wake up the happiness;Come on you all;It's Christmas time;Bridge:;I know you're out there;I hear your reindeer;I see the snow where;Your boots have been;I'm gonna show them;So they will know then;Their love will grow and;They believe again;Shake it up;Shake up the happiness;Wake it up;Wake up the happiness;Come on you all;It's Christmas time;Shake it up;Shake up the happiness;Wake it up;Wake up the happiness;Come on you all;It's Christmas time;Ho, ho, ho;Ho, ho, ho;It's Christmas time;Shake it up;Shake up the happiness;Wake it up;Wake up the happiness;Come on you all;It's Christmas time;Shake it up;Shake up the happiness;Wake it up;Wake up the happiness;Come on you all;It's Christmas time;Ho, ho, ho;Ho, ho, ho;Ho, ho, ho;It's Christmas time"
"15","5ASM6Qjiav2xPe7gRkQMsQ","Just hear those sleigh bells jingling, ring tingle tingling too(Ring-a-ling-a ding-dong-ding!);Come on, it's lovely weather for a sleigh ride together with you(Ring-a-ling-a ding-dong-ding!);Outside the snow is falling and friends are calling ""Yoo hoo!""(Ring-a-ling-a ding-dong-ding!);Come on, it's lovely weather for a sleigh ride together with you(Ring-a-ling-a ding-dong-ding!)(Ring-a-ling-a ding-dong-ding!)(Ring-a-ling-a ding-dong-ding!)(Ring-a-ling-a ding-dong-ding!);Our cheeks are nice and rosy and comfy and cozy are we(Ring-a-ling-a ding-dong-ding!);Were snuggled up together like two birds of a feather would be(Ring-a-ling-a ding-dong-ding!);Let's take the road before us and sing a chorus or two(Ring-a-ling-a ding-dong-ding!);Come on, it's lovely weather for a sleigh ride together with you(Ring-a-ling-a ding-dong-ding!)(Ring-a-ling-a ding-dong-ding!)(Ring-a-ling-a ding-dong-ding!)(Ring-a-ling-a ding-dong-ding!);(Ring-a-ling-a ding-dong-ding!)(Ring-a-ling-a ding-dong-ding!)(Ring-a-ling-a ding-dong-ding!)(Ring-a-ling-a ding-dong-ding!);Our cheeks are nice and rosy and comfy and cozy are we(Ring-a-ling-a ding-dong-ding!);Were snuggled up together like two birds of a feather would be(Ring-a-ling-a ding-dong-ding!);Let's take the road before us and sing a chorus or two(Ring-a-ling-a ding-dong-ding!);Come on, it's lovely weather for a sleigh ride together with you(Ring-a-ling-a ding-dong-ding!)(Ring-a-ling-a ding-dong-ding!)(Ring-a-ling-a;Ding;Dong;Ding!)"
"16","1f2lkuLldqRzvaFjJdjGXX","Ooh, ooh, ooh-ooh-ooh-ooh;Ooh, ooh, ooh-ooh-ooh-ooh;Hey, woah, woah;You better watch out, you better not cry;Better not pout, I'm tellin' you why;Santa Claus is comin' to town;Santa Claus is comin' to town;Santa Claus is comin' to town, yeah;He's making a list, he's checkin' it twice;He's gonna find out who's naughty or nice;Santa Claus is comin' to town;Santa Claus is comin' to town;Santa Claus is comin' to town (Santa Claus is comin' to town, yeah);He sees you when you're sleeping;He knows when you're awake;He knows if you been bad or good;So be good for goodness sake;Oh, you better watch out, you better not cry;Better not pout, I'm tellin' you why;Santa Claus is comin' to town (Yeah);Santa Claus is comin' to town (Hey, hey);Santa Claus is comin' to town (Santa Claus is comin' to town);Woah, yeah, yeah, woo!;The kids in girl and boy land;Will have a jubilee;They're gonna build a toy land;All around the Christmas tree;So you better watch out, you better not cry;Better not pout, I'm tellin' you why;Santa Claus is comin' to town (Oh, yeah);Santa Claus is comin' to town (Hey, yeah);Santa Claus is comin'— (Santa Claus);Santa Claus is comin'— (Santa Claus);Santa Claus is comin' to town (Santa Claus is comin' to town);Woo! Woah"
"17","4so0Wek9Ig1p6CRCHuINwW","I'm dreaming of a white Christmas;Just like the ones I used to know;Where the treetops glisten and children listen;To hear sleigh bells in the snow;I'm dreaming of a white Christmas;With every Christmas card I write;""May your days be merry and bright;And may all your Christmases be white"";I'm dreaming of a white Christmas;Just like the ones I used to know;Where the treetops glisten and children listen;To hear sleigh bells in the snow;I'm dreaming of a white Christmas;With every Christmas card I write;""May your days be merry and bright;And may all your Christmases be white"""
"18","5humEOJehpAwMJEJmb0JJ2","Chestnuts roasting on an open fire;Jack Frost nipping at your nose;Yuletide carols being sung by a choir;And folks dressed up like Eskimos;Everybody knows a turkey and some mistletoe;Help to make the season bright;Tiny tots with their eyes all aglow;Will find it hard to sleep tonight;They know that Santa's on his way;He's loaded lots of toys and goodies on his sleigh;And every mother's child is gonna spy;To see if reindeer really know how to fly;And so I'm offering this simple phrase;To kids from one to ninety-two;Although it's been said many times, many ways;Merry Christmas to you;And so I'm offering this simple phrase;To kids from one to ninety-two;Although it's been said many times, many ways;Merry Christmas to you"
"19","0Ie5uiv54KgCr7P4sYDTHl","I really can't stay;Baby, it's cold outside;I've got to go away;Baby, it's cold outside;This evening has been;Been hoping that you'd drop in;So very nice;I'll hold your hands, they're just like ice;My mother will start to worry;Beautiful, what's your hurry?;My father will be pacing the floor;Listen to that fireplace roar;So really I'd better scurry;Beautiful, please don't hurry;But maybe just half a soda pop more;Put some records on while I pour;The neighbors might think;Baby, it's bad out there;Say, was that a wink?;No cabs to be had out there;I wish I knew how;Your eyes are like starlight now;To break this spell;I'll take your hat, your hair looks swell;I ought to get home for dinner;Mind if I move in closer?;So it's time for me to cast you aside;What's the sense in hurting my pride?;I really can't stay;Baby, don't hold out;Baby it's cold outside;You're very pushy, you know;I'd like to think of it as opportunistic;I simply must go;Baby, it's cold outside;So thanks for the show;But, baby, it's cold outside;The welcome has been;How lucky that you dropped in;So nice and warm;Look out the window at that storm;My sister will be suspicious;Gosh, your lips look delicious;My brother will be there at the door;Waves upon a tropical shore;My maiden aunt's mind is vicious;Gosh, your lips are delicious;But maybe just another dance more;Never such a blizzard before;I've got to get home;Baby, you'll freeze out there;Say, lend me your comb?;It's up to your knees out there;You've really been grand;I thrill when I touch your hand;But don't you see?;How can you do this thing to me?;There's bound to be talk tomorrow;Think of my life-long sorrow;At least there will be plenty implied;If you got pneumonia and died;I really can't stay;Get over that hold out;Baby it's cold;Baby it's cold outside;Okay, fine, just another drink;That took a lot of convincing"
"20","2gbCG4Rt9984UZ7Tc0dIFd","I'm dreaming of a white Christmas;Just like the ones I used to know;Where the tree tops glisten;And children listen;To hear sleigh bells in the snow;I'm dreaming of a white Christmas;With every Christmas card I write;May your days, may your days, may your days;Be merry and bright;And may all your Christmas' be white;I'm dreaming of a white Christmas;Just like the ones I used to know;Where the tree tops glisten;And children listen;To hear sleigh bells in the snow;I'm dreaming of a white Christmas;With every Christmas card I write;May your days, may your days, may your days;Be merry and bright;May all your Christmas' be white;I'm dreaming of a white Christmas;With every Christmas card I write;May your days, be merry and bright;And may all your Christmas' be white"
"21","4ricyQVd20UQde1jpXCSuJ","Sleigh bells ring, are you listening;In the lane, snow is glistening;A beautiful sight;We're happy tonight;Walking in a winter wonderland;Gone stray is the bluebird;Here to stay is a new bird;He sings a love song;As we go along;Walking in a winter wonderland;In the meadow we can build a snowman;Then pretend that he is Parson Brown;He'll say: Are you married?;We'll say: No man;But you can do the job;When you're in town;Later on, we'll conspire;As we dream by the fire;To face unafraid;The plans that we've made;Walking in a winter wonderland;In the meadow we can build a snowman;And pretend that he's a circus clown;We'll have lots of fun with mister snowman;Until the other kiddies knock him down;When it snows, ain't it thrilling;Though your nose gets a chilling;We'll frolic and play, the Eskimo way;Just walking, talking;Hand in hand in a crazy winter wonderland"
"22","3wKk1z8Cprh1Crod84Roqk","Silent night;Holy night;All is calm;All is bright;Round yon virgin;Mother and child;Holy Infant;So tender and mild;Sleep in heavenly peace;Sleep in heavenly peace"
"23","5jFiyUs5R6kHuKbAs0ZU2s","Let it snow, let it snow;Let it snow, let it snow;Hey, it's another Christmas Holiday;It's a joyous thing let the angels sing;Cause we're together;We got a thing here, can't let it slip away;Though outside is rain and sleet;When our bodies meet...;I don't care 'bout the weather;Let it snow, let it snow;Outside it's cold but the fire's blazin';So baby let it snow;Let it snow, let it snow, let it snow;Ohhhh, come over here and help me trim the tree;I wanna wrap you up baby;Then you'll see you're the only present I need;There's so much more;Waiting for you in store;From this precious day;I can gladly say;There's no place that I'd rather be;And ohhh, you are my everything, come a little closer;God must have sent you down from heaven;Let it snow, let it snow;Outside it's cold but the fire's blazin';So baby let it snow;Let it snow, let it snow, let it snow;Let it snow, let it snow;Let it snow, let it snow;I don't care 'bout the weather baby;As long as you're here with me"
"24","28CBvMrLZbeEvry7JIgLMM","It's the time of the year again for you to share;All the love that you have;With every woman and every man to share love;Christmas day is here;And the Lord is what is near;To share love with your family and thank God for allowing you to see that;Christmas is the time to share;With the one you love share good things;Joy, glad tidings;Share love;Giving all you have this day;Lets the world know you care;And you will be there to share love;Families all around;Children are happy with what they found;Giving things on this day and thanking our God;For teaching us the way to share love;As the snow is falling down;Presents unwrapped underneath the tree;Bringing tidings of great joy to every little girl and boy, you know;Christmas is the time to share;With the one you love share good things;Joy, glad tidings;Share love;Giving all you have this day;Lets the world know you care;And you will be there to share love;Now the true meaning of Christmas;Is falling on your knees;Thanking the Lord for what he's done;Giving the world is only some;Christmas is the time to share;With the one you love share good things;Joy, glad tidings;Share love;Giving all you have this day;Lets the world know you care;And you will be there to share love;Christmas is the time to share;With the one you love share good things;Joy, glad tidings;Share love;Giving all you have this day;Lets the world know you care;And you will be there to share love"
"25","1sa9dyKkxetfekURd0ejpw","Girl you're so sad;He was the very first love you had;But he hurt your heart real bad;He just let your feelings a stray;And on a holiday;Go ahead and cry;Let me clear each tear from your eye;And maybe sing you a lullaby;Let my heart beat be your guide;To a cure inside;I know that it's oh so hard to let go;Give yourself time to heal take it slow;Let's talk as the rainbow colored lights make the tree glow;I'm your friend;I will be here for you till the end;'Cause I don't want wanna see you hurt again;I can be the key for your heart to mend;'Cause baby you're not alone;The pain in your heart is strong;Baby let me hold you in my arms;Let me be your protector from harm;'Cause no one should be alone;On Christmas;How could he do;Such a thing to one as good as you?;Gave him your all;And I know that it's true;Had a gem and didn't know what to do;But baby I'm here to tell you that;I'm yours if you want me;These feelings I've held in too long;You've been on my mind;Girl you know I'll never lie;Love is so kind;I opened a prayer;That by the Lord's grace you would come my way;And receive love that won't go away;Celebrate this occasion;With gifts of joy on his birthday;On this night;I'll fill all your empty spaces inside;As the snow falls I'll make it alright;'Cause this day is for sharing;And no one should be without someone caring;'Cause baby you're not alone;The pain in your heart is strong;Baby let me hold you in my arms;Let me be your protector from harm;'Cause no one should be alone;On Christmas;Girl this Christmas you won't be alone;You don't have to cry;You don't have to worry about a thing;All the gifts that you wanted this year;Are your's;You don't have to worry about him no more;'Cause he's gone;Don't live in the past baby;I'm your future;All the feelings that I have;Are here for you;Anything that I can do;To take away any problem;That you may have or have had;I'm here;Just say Michael;And this Christmas is your's;'Cause baby you're not alone;The pain in your heart is strong;Baby let me hold you in my arms;Let me be your protector from harm;'Cause no one should be alone;On Christmas;'Cause baby you're not alone;The pain in your heart is strong;Baby let me hold you in my arms;Let me be your protector from harm;'Cause no one should be alone;On Christmas;'Cause baby you're not alone;The pain in your heart is strong;Baby let me hold you in my arms;Let me be your protector from harm;'Cause no one should be alone;On Christmas"
"26","4LmB99f0m19l8PnzwtR3x3","Love overflows around this season;Our hearts find pleasure in the simplest of things;It brings joy to a child;When he sees all the decorations hanging all around;The birthday of our king;We sing praises to you;People gather around to see a tree;Light up the sky for all of the world to see;Of all the holidays that exist;None makes more happier than this one;I see love all around this world;In every man, woman, boy, and girl;The time is so right and I'll say;Thank you Lord;It's so great to be alive;Because it's all about love;As we sit around the fireplace;Windows fill with snow as it flutters down and gives the ground a glow;I feel your kisses;Your warm embrace;Kneeling as we pray;To thank our Lord for what he's done for us;Time stands so still;As I touch your hand it says things to me words never will;I feel it (it's easy to feel) peace all the way inside;Joy from a stranger as he walks by and says;Hi, Merry Christmas to you and yours;May you receive everything you wish for and more;I see love;I see love all around this world;In every man, woman, boy, and girl;The time is so right and I'll say;Thank you Lord;It's so great to be alive;Because it's all about love;I see love all around this world;In every man, woman, boy, and girl;The time is so right and I'll say;Thank you Lord;It's so great to be alive;Because it's all about love;I see love all around this world;In every man, woman, boy, and girl;The time is so right and I'll say;Thank you Lord;It's so great to be alive;Because it's all about love;I see love all around this world;In every man, woman, boy, and girl;The time is so right and I'll say;Thank you Lord;It's so great to be alive;Because it's all about love;I see love all around this world;In every man, woman, boy, and girl;The time is so right and I'll say;Thank you Lord;It's so great to be alive;Because it's all about love"
