"","id","lyric"
"11","1eyzqe2QqGZUmfcPZtrIyt","Waiting in the car;Waiting for the ride in the dark;At night the city grows;Look at the horizon glow;Waiting in the car;Waiting for a ride in the dark;Drinking in the lights;Following the neon signs;Waiting for a word;Looking at the milky skyline;The city is my church;It wraps me in its blinding twilight;Waiting in the car;Waiting for the ride in the dark;Waiting in the car;Waiting for the ride in the dark;Waiting in the car;Waiting for the ride in the dark;Waiting in the car;Waiting for the ride in the dark;Waiting in the car;Waiting for the ride in the dark"
"12","3e9HZxeyfWwjeyPAMmWSSQ","Thought I'd end up with Sean;But he wasn't a match;Wrote some songs about Ricky;Now I listen and laugh;Even almost got married;And for Pete, I'm so thankful;Wish I could say, ""Thank you"" to Malcolm;'Cause he was an angel;One taught me love;One taught me patience;And one taught me pain;Now, I'm so amazing;Say I've loved and I've lost;But that's not what I see;So, look what I got;Look what you taught me;And for that, I say;Thank you, next (Next);Thank you, next (Next);Thank you, next;I'm so fuckin' grateful for my ex;Thank you, next (Next);Thank you, next (Next);Thank you, next (Next);I'm so fuckin'—;Spend more time with my friends;I ain't worried 'bout nothin'Plus, I met someone else;We havin' better discussions;I know they say I move on too fast;But this one gon' last;'Cause her name is Ari;And I'm so good with that (So good with that);She taught me love (Love);She taught me patience (Patience);How she handles pain (Pain);That shit's amazing (Yeah, she's amazing);I've loved and I've lost (Yeah, yeah);But that's not what I see (Yeah, yeah);'Cause look what I've found (Yeah, yeah);Ain't no need for searching, and for that, I say;Thank you, next (Thank you, next);Thank you, next (Thank you, next);Thank you, next (Thank you);I'm so fuckin' grateful for my ex;Thank you, next (Thank you, next);Thank you, next (Said thank you, next);Thank you, next (Next);I'm so fuckin' grateful for my ex;Thank you, next;Thank you, next;Thank you, next;I'm so fuckin'—;One day I'll walk down the aisle;Holding hands with my mama;I'll be thanking my dad;'Cause she grew from the drama;Only wanna do it once, real bad;Gon' make that shit last;God forbid something happens;Least this song is a smash (Song is a smash);I've got so much love (Love);Got so much patience (Patience);I've learned from the pain (Pain);I turned out amazing (Turned out amazing);Say I've loved and I've lost (Yeah, yeah);But that's not what I see (Yeah, yeah);'Cause look what I've found (Yeah, yeah);Ain't no need for searching;And for that, I say;Thank you, next (Thank you, next);Thank you, next (Thank you, next);Thank you, next;I'm so fuckin' grateful for my ex;Thank you, next (Thank you, next);Thank you, next (Said thank you, next);Thank you, next (Next);I'm so fuckin' grateful for my ex;Thank you, next;Thank you, next;Thank you, next;Yeah, yee;Thank you, next;Thank you, next;Thank you, next;Yeah, yee"
"13","6V9fHiv84WlVTg7CSnIVY2","It's crazy when;The thing you love the most is the detriment;Let that sink in;You can think again;When the hand you wanna hold is a weapon and;You're nothin' but skin;Oh, 'cause I keep diggin' myself down deeper;I won't stop 'til I get where you are;I keep running, I keep running, I keep running;They say I may be making a mistake;I woulda followed all the way, no matter how far;I know when you go down all your darkest roads;I woulda followed all the way to the graveyard;Oh, 'cause I keep diggin' myself down deeper;I won't stop 'til I get where you are;I keep running when both my feet hurt;I won't stop 'til I get where you are;Oh, when you go down all your darkest roads;I woulda followed all the way to the graveyard (No, oh);You look at me (Look at me);With eyes so dark, don't know how you even see;You push right through me (Push right through me);It's gettin' real;You lock the door, you're drunk at the steering wheel;And I can't conceal;Oh, 'cause I've been diggin' myself down deeper;I won't stop 'til I get where you are;I keep running, I keep running, I keep running;They say I may be making a mistake;I woulda followed all the way, no matter how far;I know when you go down all your darkest roads;I woulda followed all the way to the graveyard;Oh, 'cause I keep diggin' myself down deeper;I won't stop 'til I get where you are;I keep running when both my feet hurt;I won't stop 'til I get where you are;Oh, when you go down all your darkest roads;I woulda followed all the way to the graveyard;Oh, it's funny how;The warning signs can feel like they're butterflies;Oh, 'cause I keep diggin' myself down deeper;I won't stop 'til I get where you are;I keep running when both my feet hurt;I won't stop 'til I get where you are;Oh, when you go down all your darkest roads;I woulda followed all the way to the graveyard"
"14","07Oz5StQ7GRoygNLaXs2pd","I do my hair toss, check my nails;Baby, how you feelin'? (Feelin' good as hell);Hair toss, check my nails;Baby, how you feelin'? (Feelin' good as hell);Woo, child, tired of the bullshit;Go on, dust your shoulders off, keep it moving;Yes, Lord, tryna get some new shit;In there, swimwear, going-to-the-pool shit;Come now, come dry your eyes;You know you a star, you can touch the sky;I know that it's hard but you have to try;If you need advice, let me simplify;If he don't love you anymore;Just walk your fine ass out the door;I do my hair toss, check my nails;Baby, how you feelin'? (Feelin' good as hell);Hair toss, check my nails;Baby, how you feelin'? (Feelin' good as hell);(Feeling good as hell);Baby, how you feelin'? (Feelin' good as hell);Woo, girl, need to kick off your shoes;Gotta take a deep breath, time to focus on you;All the big fights, long nights that you been through;I got a bottle of tequila I been saving for you;Boss up and change your life;You can have it all, no sacrifice;I know he did you wrong, we can make it right;So go and let it all hang out tonight;'Cause he don't love you anymore;So walk your fine ass out the door;And do your hair toss, check my nails;Baby, how you feelin'? (Feelin' good as hell);Hair toss, check my nails;Baby, how you feelin'? (Feelin' good as hell) (Show it off tonight);Hair toss, check my nails;Baby, how you feelin'? (Feelin' good as hell) (And we gon' be alright);Hair toss, check my nails;Baby, how you feelin'? (Feelin' good as hell);Hmm, yeah, alright;Listen, if he don't love you anymore;Then walk your fine ass out the door;And do your hair toss, check my nails;Baby, how you feelin'? (Feelin' good as hell) (Woo-hoo);Hair toss, check my nails;Baby, how you feelin'? (Feelin' good as hell) (Show it off tonight);Hair toss, check my nails;Baby, how you feelin'? (Feelin' good as hell) (And we gon' make it right);Hair toss, check my nails;Baby, how you feelin'? (Feelin' good as hell);(Feelin' good as hell);Baby, how you feelin'? (Feelin' good as hell)"
"15","6A4Jc8npNo79BOgsrPptLA","Who's watching?;Tell me, who's watching?;Who's watching me?;I'm just an average man with an average life;I work from nine to five, hey, hell, I pay the price;All I want is to be left alone in my average home;But why do I always feel like I'm in the twilight zone and...?;I always feel like somebody's watching me;And I have no privacy;I always feel like somebody's watching me;Tell me is it just a dream?;When I come home at night;I bolt the door real tight;People call me on the phone, I'm trying to avoid;But can the people on TV see me or am I just paranoid?;When I'm in the shower I'm afraid to wash my hair;'Cause I might open my eyes and find someone standing there;People say I'm crazy, just a little touched;But maybe showers remind me of Psycho too much;That's why...;I always feel like somebody's watching me;And I have no privacy;I always feel like somebody's watching me;Who's playing tricks on me?;(Who's watching me?);I don't know anymore;Are the neighbors watching me?(Who's watching me?);Well, is the mailman watching me?(Tell me who's watching?);And I don't feel safe anymore, oh, what a mess;I wonder who's watching me now (Who?!) - the IRS?;I always feel like somebody's watching me;And I have no privacy;I always feel like somebody's watching me;Tell me is it just a dream?;I always feel like somebody's watching me;And I have no privacy;I always feel like somebody's watching me;Who's playing tricks on me?(Who's watching?);(Who's watching me?);I always feel like somebody's watching me;I always feel like somebody's watching me;I always feel like somebody's watching me;I always feel like somebody's watching me;I always feel like somebody's watching me;And I have no privacy;I always feel like somebody's watching me;I can't enjoy my tea;I always feel like somebody's watching me;Can I have my privacy?;I always feel like somebody's watching me;Who's watching me?(Who's watching me?);I always feel like somebody's watching me;I always feel like somebody's watching me;Stop playing tricks on me;I always feel like somebody's watching me;Why you don't let me be?;I always feel like somebody's watching me"
"16","0azC730Exh71aQlOt9Zj3y","Baby, this is what you came for;Lightning strikes every time she moves;And everybody's watching her;But she's looking at;You, oh, oh, you, oh, ooh;You, oh, oh, you, oh, ooh;You, oh, oh, you, oh, ooh-oooh;Baby, this is what you came for;Lightning strikes every time she moves;And everybody's watching her;But she's looking at;You, oh, oh, you, oh, ooh;You, oh, oh, you, oh, ooh;You, oh, oh, you, oh, oooh-oooh;You, oh, oh, you, oh, ooh;You, oh, oh, you, oh, ooh;You, oh, oh, you, oh, oooh-oooh;We go fast with the game we play;Who knows why it's gotta be this way?;We say nothing more than we need;I say ""your place"" when we leave;Baby, this is what you came for;Lightning strikes every time she moves;And everybody's watching her;But she's looking at;You, oh, oh, you, oh, ooh;You, oh, oh, you, oh, ooh;You, oh, oh, you, oh, oooh-oooh;You, oh, oh, you, oh, ooh;You, oh, oh, you, oh, ooh;You, oh, oh, you, oh, oooh-oooh;Baby, this is what you came for;Lightning strikes every time she moves;Yeah;Baby, this is what you came for;Lightning strikes every time she moves;And everybody's watching her;But she's looking at;You, oh, oh, you, oh, ooh;You, oh, oh, you, oh, ooh;You, oh, oh, you, oh, oooh-oooh;You, oh, oh, you, oh, ooh;You, oh, oh, you, oh, ooh;You, oh, oh, you, oh, oooh-oooh"
"17","2G7V7zsVDxg1yRsu7Ew9RJ","Trap, Trap;MoneyBenny;This shit got me in my feelings;Gotta be real with it, yeah;Kiki, do you love me? Are you riding?;Say you'll never ever leave from beside me;'Cause I want ya, and I need ya;And I'm down for you always;KB, do you love me? Are you riding?;Say you'll never ever leave from beside me;'Cause I want ya, and I need ya;And I'm down for you always;Look, the new me is really still the real me;I swear you gotta feel me before they try and kill me;They gotta make some choices, they runnin' out of options;'Cause I've been goin' off and they don't know when it's stoppin';And when you get to toppin', I see that you've been learnin';And when I take you shoppin', you spend it like you earned it;And when you popped off on your ex he deserved it;I thought you were the one from the jump that confirmed it;Trap;MoneyBennyI buy you Champagne but you love some Henny;From the block like you Jenny;I know you special, girl, 'cause I know too many;'Resha, do you love me? Are you riding?;Say you'll never ever leave from beside me;'Cause I want ya, and I need ya;And I'm down for you always;J.T., do you love me? Are you riding?;Say you'll never ever leave from beside me;'Cause I want ya, and I need ya;And I'm down for you always;Two bad bitches and we kissin' in the Wraith;Kissin'-kissin' in the Wraith, kiss-kissin' in the Wraith;I need that black card and the code to the safe;Code to the safe, code-code to the safe-safe;I show him how that neck work;Fuck that Netflix and chill—what's your net-net-net worth?'Cause I want ya, and I need ya;And I'm down for you always;Yeah, yeah, yeah, yeah, he bad;And I'm down for you always;Yeah, yeah, yeah, guess who's back;And I'm down for you always;D-down for you al–Black biggy biggy black biggy black blake;D-d-down for you always;I got a new boy, and that nigga trade!;Kiki, do you love me? Are you riding?;Say you'll never ever leave from beside me;'Cause I want you, and I need you;And I'm down for you always;KB, do you love me? Are you riding?;Say you'll never ever leave from beside me;'Cause I want ya, and I–;Skate and Smoke and Rap;Now let me see you;Bring that ass, bring that ass, bring that ass back!;B-bring that ass, bring that ass, bring that ass back!;Shawty say the nigga that she with can't hit;But shawty, I'ma hit it, hit it like I can't miss;Now let me see you;Clap that ass, you're the only one I love;Clap that ass, clap-clap that ass!Bring that ass back!Clap-clap-clap that ass, you're the only one I love;Let's go, let's go, let's go!Bring that ass back!;Trap, Trap;MoneyBenny;This shit got me in my feelings;Gotta be real with it, yup;BlaqNmil;D, you a genius, you diggin' me?;I don't even care, I need a photo with Drake;Because my Instagram is weak as fuck;I'm just being real, my shit, look,–"
"18","4WcCW10tnJCljX8Fhs0FdE","S.O.S, she's in disguise;S.O.S, she's in disguise;There's a she wolf in disguise;Coming out, coming out, coming out;A domesticated girl, that's all you ask of me;Darling, it is no joke, this is lycanthropy;The moon's awake now, with eyes wide open;My body's craving, so feed the hungry;I've been devoting myself to you;Monday to Monday and Friday to Friday;Not getting enough retribution;Or decent incentives to keep me at it;I'm starting to feel just a little abused;Like a coffee machine in an office (Uh);So I'm gonna go somewhere cozy to get me a lover;And tell you about it;There's a she-wolf in the closet;Open up and set it free (Ah-ooh);There's a she wolf in your closet;Let it out so it can breathe;Sitting across a bar, staring right at her prey;It's going well so far, she's gonna get her way;Nocturnal creatures are not so prudent;The moon's my teacher and I'm her student;To locate the single men, I got on me a special radar;And the fire department hotline in case I get in trouble later;Not looking for cute little divos or rich city guys;I just want to enjoy (Uh);By having a very good time;And behave very bad in the arms of a boy;There's a she wolf in the closet;Open up and set it free (Ah-ooh);There's a she wolf in your closet;Let it out so it can breathe;S.O.S, she's in disguise;S.O.S, she's in disguise;There's a she wolf in disguise;Coming out, coming out, coming out;S.O.S, she's in disguise;S.O.S, she's in disguise;There's a she wolf in disguise;Coming out, coming out, coming out;There's a she wolf in the closet;Let it out so it can breathe"
"19","2zYzyRzz6pRmhPzyfMEC8s","Living easy, living free;Season ticket on a one way ride;Asking nothing, leave me be;Taking everythin' in my stride;Don't need reason, don't need rhyme;Ain't nothing I'd rather do;Goin' down, party time;My friends are gonna be there too, yeah;I'm on the highway to hell;On the highway to hell;Highway to hell;I'm on the highway to hell;No stop signs, speed limit;Nobody's gonna slow me down;Like a wheel, gonna spin it;Nobody's gonna mess me around;Hey Satan, payin' my dues;Playing in a rocking band;Hey mama, look at me;I'm on the way to the promised land;Woo!;I'm on the highway to hell;Highway to hell;I'm on the highway to hell;Highway to hell;Don't stop me;Heh, heh!;I'm on the highway to hell;On the highway to hell;Highway to hell;I'm on the highway to hell;(Highway to hell) I'm on the highway to hell;(Highway to hell) highway to hell;(Highway to hell) highway to hell;(Highway to hell);And I'm going down;All the way;I'm on the highway to hell"
"20","7ef4DlsgrMEH11cDZd32M6","One kiss is all it takes;Fallin' in love with me;Possibilities;I look like all you need;Let me take the night, I love real easy;And I know that you'll still wanna see me;On the Sunday morning, music real loud;Let me love you while the moon is still out;Something in you-ou-ou lit up heaven in me-e-e;The feeling won't let me slee-ee-eep;'Cause I'm lost in the way you move, the way you feel;One kiss is all it takes;Fallin' in love with me;Possibilities;I look like all you need;One kiss is all it takes;Fallin' in love with me;Possibilities;I look like all you need;One;OneOne;One;I just wanna feel your skin on mine;Feel your eyes do the exploring;Passion in the message when you smile;Take my time;Something in you-ou-ou lit up heaven in me-e-e;The feeling won't let me slee-ee-eep;'Cause I'm lost in the way you move, the way you feel;One kiss is all it takes;Fallin' in love with me;Possibilities;I look like all you need;One kiss is all it takes;Fallin' in love with me;Possibilities;I look like all you need;One;OneOne;One;See a wonderland in your eyes;Might need your company tonight;Something in you-ou-ou lit up heaven in me-e-e;The feeling won't let me slee-ee-eep;'Cause I'm lost in the way you move, the way you feel;One kiss is all it takes;Fallin' in love with me;Possibilities;I look like all you need;One kiss is all it takes;Fallin' in love with me;Possibilities;I look like all you need;One;OneOne;One"
"21","3XF5xLJHOQQRbWya6hBp7d","Bite my tongue, bide my time;Wearing a warning sign;Wait 'til the world is mine;Visions I vandalize;Cold in my kingdom size;Fell for these ocean eyes;You should see me in a crown;I'm gonna run this nothing town;Watch me make 'em bow;One by one by one;One by one by;You should see me in a crown;Your silence is my favorite sound;Watch me make 'em bow;One by one by one;One by one by one;Count my cards, watch them fall;Blood on a marble wall;I like the way they all scream;Tell me which one is worse;Living or dying first;Sleeping inside a hearse (I don't dream);You say, ""Come over, baby;I think you're pretty"";I'm okay, I'm not your baby;If you think I'm pretty;You should see me in a crown;I'm gonna run this nothing town;Watch me make 'em bow;One by one by one;One by one by;You should see me in a crown;Your silence is my favorite sound;Watch me make 'em bow;One by one by one;One by one by one;Crown;I'm gonna run this nothing town;Watch me make 'em bow;One by one by one;One by one by;You should see me in a crown (You should see me, see me);Your silence is my favorite sound (You should see me, see me);Watch me make 'em bow;One by one by one;One by one by one"
"22","66hayvUbTotekKU3H4ta1f","I need you the m-, I need you, I need you the m-, I need you;I need the m-, the m-, the m-, the m-, the m-, the m-;I need you the m-, I need you, I need you the m-;I need you, I need the m-, the m-, the m-, the m-, the m-, the m-;You the m-, the m-, the m-;I need you the most;I gave you the key when the door wasn't open, just admit it;See, I gave you faith, turned your doubt into hoping, can't deny it;Now I'm all alone and my joys turned to moping;Tell me, where are you now that I need you? Where are you now?;Where are you now that I need ya? Couldn't find you anywhere;When you broke down I didn't leave ya, I was by your side;So where are you now that I need ya?;Where are you now that I need ya?;Where are you now that I need ya?;Where are you now that I need ya?;Where are you now that I need ya?;I gave you attention when nobody else was payin';I gave you the shirt off my back, what you sayin'? To keep you warm;I showed you the game everybody else was playin', that's for sure;And I was on my knees when nobody else was prayin', oh Lord;Where are you now that I need ya?;Where are you now that I need ya?;I need you the I need you, I need you the I need you, I need you, where are you now that I need ya?;I need you the I need you, I need you, I need you the most;Where are you now that I need ya?;Where are you now that I need ya?;Where are you now that I need ya?;I need you the most, I need you the most"
"23","2idmlkd8oUaQvYEtINpLBX","Off with your head;Dance 'til you're dead;Heads will roll;Heads will roll;Heads will roll;On the floor;Glitter on the wet streets;Silver over everything;The river's all wet;You're all chrome;Dripping with alchemy;Shiver, stop shivering;The glitter's all wet;You're all chrome;The men cry out, the girls cry out;The men cry out, the girls cry out;The men cry out, oh no;The men cry out, the girls cry out;The men cry out, the girls cry out;The men cry out, oh no;Ohhh, ahhhh;Ohhh, ahhhh;Off, off with your head;Dance, dance 'til you're dead;Heads will roll;Heads will roll;Heads will roll;On the floor;Looking glass;Take the past;Shut your eyes;Mirror lies;Looking glass;Take the past;Shut your eyes;Mirror lies;Glitter on the wet streets;Silver over everything;The glitter's all wet;You're all chrome;You're all chrome;Ohhh, ahhhh;Ohhh, ahhhh;Off, off, off with your head;Dance, dance, dance 'til you're dead;Off, off, off with your head;Dance, dance, dance 'til you're dead;Off, off, off with your head;Dance, dance, dance 'til you're dead;Off, off, off with your head;Dance, dance, dance 'til you're dead;Off, off, off with your head;Dance, dance, dance 'til you're dead;Off, off, off with your head;Dance, dance, dance 'til you're dead"
"24","6Qs4SXO9dwPj5GKvVOv8Ki","Hmm, mhm;I don't wanna be alone tonight (Alone tonight);It's pretty clear that I'm not over you (Over you, over you);I'm still thinking 'bout the things you do (Things you do);So I don't wanna be alone tonight, alone tonight, alone tonight;Can you light the fire? (Light the fire, light the fire);I need somebody who can take control (Take control);I know exactly what I need to do;'Cause I don't wanna be alone tonight, alone tonight, alone tonight;Look what you made me do, I'm with somebody new;Ooh, baby, baby, I'm dancing with a stranger;Look what you made me do, I'm with somebody new;Ooh, baby, baby, I'm dancing with a stranger;Dancing with a stranger;I wasn't even going out tonight (Out tonight);But, boy, I need to get you off of my mind (Off of my mind);I know exactly what I have to do;I don't wanna be alone tonight, alone tonight, alone tonight;Look what you made me do, I'm with somebody new;Ooh, baby, baby, I'm dancing with a stranger;Look what you made me do, I'm with somebody new;Ooh, baby, baby, I'm dancing with a stranger;Dancing with a stranger;Dancing with a stranger;Dancing, yeah, ooh;Look what you made me do, I'm with somebody new (Ooh);Ooh, baby, baby, I'm dancing with a stranger;Look what you made me do, I'm with somebody new;Ooh, baby, baby, I'm dancing with a stranger;I'm dancing, I'm dancing (Ooh);I'm dancing, I'm dancing (Dancing with a stranger);I'm dancing, I'm dancing (Dancing with a stranger);I'm dancing, I'm dancing (Dancing with a stranger)"
"25","2qeESyQyH7MRHCBotCQsNq","Dark in the city night is a wire;Steam in the subway earth is afire;Do do do do do do do dodo dododo dodo;Woman you want me give me a sign;And catch my breathing even closer behind;Do do do do do do do dodo dododo dodo;In touch with the ground;I'm on the hunt I'm after you;Smell like I sound I'm lost in a crowd;And I'm hungry like the wolf;Straddle the line in discord and rhyme;I'm on the hunt  I'm after you;Mouth is alive with juices like wine;And I'm hungry like the wolf;Stalked in the forest too close to hide;I'll be upon you by the moonlight side;Do do do do do do do dodo dododo dodo;High blood Drumming on your skin it's so tight;You feel my heat I'm just a moment behind;Do do do do do do do dodo dododo dodo;In touch with the ground;I'm on the hunt  I'm after you;Scent and a sound. I'm lost and I'm found;And I'm hungry like the wolf;Strut on a line it's discord and rhyme;I howl and I whine I'm after you;Mouth is alive all running inside;And I'm hungry like the wolf;Hungry like the wolf;Hungry like the wolf;Hungry like the wolf;Burning the ground I break from the crowd;I'm on the hunt  I'm after you;I smell like I sound. I'm lost and I'm found;And I'm hungry like the wolf;Strut on a line it's discord and rhyme;I'm on the hunt  I'm after you;Mouth is alive with juices like wine;And I'm hungry like the wolf"
"26","1kusepF3AacIEtUTYrw4GV","I fly like paper, get high like planes;If you catch me at the border I got visas in my name;If you come around here, I make 'em all day;I get one done in a second if you wait;I fly like paper, get high like planes;If you catch me at the border I got visas in my name;If you come around here, I make 'em all day;I get one done in a second if you wait;Sometimes I think sittin' on trains;Every stop I get to I'm clocking that game;Everyone's a winner, we're making our fame;Bona fide hustler making my name;Sometimes I think sittin' on trains;Every stop I get to I'm clocking that game;Everyone's a winner, we're making our fame;Bona fide hustler making my name;All I wanna do is;And a;And take your money;All I wanna do is;And a;And take your money;All I wanna do is;And a;And take your money;All I wanna do is;And a;And take your money;Pirate skulls and bones;Sticks and stones and weed and bongs;Running when we hit 'em;Lethal poison for the system;Pirate skulls and bones;Sticks and stones and weed and bongs;Running when we hit 'em;Lethal poison for the system;No one on the corner has swagger like us;Hit me on my burner prepaid wireless;We pack and deliver like UPS trucks;Already going to hell, just pumping that gas;No one on the corner has swagger like us;Hit me on my burner prepaid wireless;We pack and deliver like UPS trucks;Already going to hell, just pumping that gas;All I wanna do is;And a;And take your money;All I wanna do is;And a;And take your money;All I wanna do is;And a;And take your money;All I wanna do is;And a;And take your money;M.I.AThird world democracy;Yeah, I've got more records than the KGB;So, uh, no funny business;Are you ready all?;Some some some I some I murder;Some I some I let go;Some some some I some I murder;Some I some I let go;All I wanna do is;And a;And take your money;All I wanna do is;And a;And take your money;All I wanna do is;And a;And take your money;All I wanna do is;And a;And take your money"
"27","0Lktdb6Ln1oxbOFtFkFjjP","You can look at them coming out the walls;You can look at them climbing out the bushes;You can find them when the letters start to fall;He be waiting with his camera right on focus;Everywhere you seem to turn there's a monster;When you look up in the air there's a monster;Paparazzi got you scared like a monster, monster, monster;Too bad Hollywood has got you jumping like you should;Too bad it's got you bouncing off the wall;It's got you drunk enough to fall;Too bad, Hollywood, just look in the mirror;And tell me you like, don't you, don't you like it?;Monster, he's a monster, he's an animal;Monster, yeah, he's a monster, he's an animal;He's coming at ya, coming at ya rather too fast;Ma ma se, ma ma got you in a zig zag;And you're running and you're running just to escape it;But they're gunning for the money so they fake it;Everywhere you seem to turn there's a monster;When you look up in the air, there's a monster;Or when you see them in the street;There's a monster, monster, monster;Too bad Hollywood has got you jumping like you should;It's got you bouncing off the wall;It's got you drunk enough to fall;Too bad, Hollywood, just look in the mirror;And tell me ya like what ya see;Monster, he's like an animal;He's a monster, just like an animal, he's an animal;And he's moving in the air;Monster, he's a monster, he's an animal;Everybody wanna be a star;Why are they never satisfied with and all you give?;You give them your all, they're watching you fall;And they eat your soul like a vegetable;Yeah, yeah, yeah;Catch me in a bad mood, flipping, you'll take a whippin'Animal, Hannibal, cannibal addiction;Tears appear, yeah, blurring your vision;Fear in the air, screaming, your blood drippin';Shiver a second, now, now, now, what is it?;Funerals, cemeteries, don't worry, it's time to visit;Broke bones, tombstones, how do you think I'm kiddin'?;It's home, sweet home, the land of the forbidden;All hail, run tell, the King has risen;2010 Thriller, there's nothin iller, it's killer;Their vision, they miss 'em, won't impact, this is that;It's the bomb, ring the alarm, MJ number one;It goes on and on, it goes on and on;We get to creeping and crawling in the early morn';Dream on dreamer, there's nowhere to run;You can try but you're done;I can feel it in the air, here the monster come;Too bad Hollywood has got you jumping like you should, girl;It's got you bouncing off the wall;It's got you drunk enough to fall;Too bad Hollywood just making it clearer;And tell me ya like, don't you, don't you like it?;Monster, she wanna be a star;He's a monster, say you wanna go far;He's an animal, why do you keep stalking me?;Monster (what ya do to me?);He's a monster, why did you take it? Why did you fake it?;He's an animal, yeah, why are you haunting me?;Monster, why are you stalking me?;He's a monster, why are you haunting me?;He's an animal;Why did you do it? Why did you? Why are you stalking me?;Monster, why are you haunting me?;He's a monster, why are you haunting me?;He's an animal, why did you? Why did you?;He's draggin you down like a monster;He's keepin you down like a monster"
"28","6TqXcAFInzjp0bODyvrWEq","Can we just talk? Can we just talk?;Talk about where we're goin';Before we get lost, lend me your thoughts;Can't get what we want without knowin';I've never felt like this before;I apologize if I'm movin' too far;Can we just talk? Can we just talk?;Figure out where we're goin';Yeah, started off right;I can see it in your eyes;I can tell that you're wantin' more;What's been on your mind?;There's no reason we should hide;Tell me somethin' I ain't heard before;Oh, I've been dreamin' 'bout it;And it's you I'm on;So stop thinkin' 'bout it;Can we just talk? Can we just talk?;Talk about where we're goin';Before we get lost, lend me your thoughts (Yeah);Can't get what we want without knowin' (No);I've never felt like this before;I apologize if I'm movin' too far;Can we just talk? Can we just talk?;Figure out where we're goin';Oh, nah;Penthouse view, left some flowers in the room;I'll make sure I leave the door unlocked;Now I'm on the way, swear I won't be late;I'll be there by five o'clock;Oh, you've been dreamin' 'bout it;And I'm what you want;So stop thinkin' 'bout it;Can we just talk? (Oh) Can we just talk?;Talk about where we're goin';Before we get lost, lend me your thoughts;Can't get what we want without knowin';I've never felt like this before;I apologize if I'm movin' too far;Can we just talk? Can we just talk?;Figure out where we're goin';Figure out where we're goin'"
"29","2Foc5Q5nqNiosCNqttzHof","Like the legend of the phoenix;All ends with beginnings;What keeps the planet spinning;The force from the beginning;We've come too far;To give up who we are;So let's raise the bar;And our cups to the stars;She's up all night to the sun, I'm up all night to get some;She's up all night for good fun, I'm up all night to get lucky;We're up all night to the sun, we're up all night to get some;We're up all night for good fun, we're up all night to get lucky;We're up all night to get lucky, we're up all night to get lucky;We're up all night to get lucky, we're up all night to get lucky;The present has no ribbon;Your gift keeps on giving;What is this I'm feeling?;If you want to leave, I'm with it;We've come too far;To give up who we are;So let's raise the bar;And our cups to the stars;She's up all night to the sun, I'm up all night to get some;She's up all night for good fun, I'm up all night to get lucky;We're up all night to the sun, we're up all night to get some;We're up all night for good fun, we're up all night to get lucky;We're up all night to get lucky, we're up all night to get lucky;We're up all night to get lucky, we're up all night to get lucky;We're up all night to get;We're up all night to get;We're up all night to get;We're up all night to get;We're up all night to get;We're up all night to get;We're up all night to get (Lucky);We're up all night to get;We're up all night to get lucky;We're up all night to get lucky;We're up all night to get lucky;We're up all night to get lucky;We're up all night to get lucky;We're up all night to get lucky;We're up all night to get lucky;We're up all night to get lucky;We've come too far;To give up who we are;So let's raise the bar;And our cups to the stars;She's up all night to the sun, I'm up all night to get some;She's up all night for good fun, I'm up all night to get lucky;We're up all night to the sun, we're up all night to get some;We're up all night for good fun, we're up all night to get lucky;We're up all night to get lucky, we're up all night to get lucky;We're up all night to get lucky, we're up all night to get lucky;We're up all night to get lucky;We're up all night to get lucky;We're up all night to get lucky;We're up all night to get lucky"
