"","id","lyric"
"11","0FHQWcA3GsFzEINMJ7AfBO","Close your eyes, make a wish;And blow out the candlelight;For tonight is just your night;We're gonna celebrate, all through the night;Pour the wine, light the fire;Girl, your wish is my command;I submit to your demands;I will do anything, girl, you need only ask;I'll make love to you;Like you want me to;And I'll hold you tight;Baby, all through the night;I'll make love to you;When you want me to;And I will not let go;'Til you tell me to;Girl, relax, let's go slow;I ain't got nowhere to go;I'm just gonna concentrate on you;Girl, are you ready? It's gonna be a long night;Throw your clothes (Throw your clothes);On the floor (On the floor);I'm gonna take my clothes off, too;I've made plans to be within you;Girl, whatever you ask me, you know, I could do;I'll make love to you;Like you want me to;And I'll hold you tight;Baby, all through the night;I'll make love to you;When you want me to;And I will not let go;'Til you tell me to;Baby, tonight is your night;And I will do you right;Just make a wish on your night;Anything that you ask;I will give you the love of your life, your life, your life;I'll make love to you (I'll make love);Like you want me to;And I'll hold you tight (Hold you tight);Baby, all through the night;I'll make love to you (I'll make love);When you want me to;And I will not let go (Will not let go til you);'Til you tell me to  (tell me to);I'll make love to you  (I'll make love);Like you want me to;And I'll hold you tight (Hold you tight);Baby, all through the night;I'll make love to you  (I'll make love);When you want me to;And I will not let go (Will not let go til you);'Til you tell me to (Tell me to, tell me baby)"
"12","4yRUjOBsj0cpjabtum0fML","Sometimes the snow comes down in June;Sometimes the sun goes 'round the moon;I see the passion in your eyes;Sometimes it's all a big surprise;Cause there was a time when all I did was wish;You'd tell me this was love;It's not the way I hoped or how I planned;But somehow it's enough;And now we're standing face to face;Isn't this world a crazy place?;Just when I thought our chance had passed;You go and save the best for last;All of the nights you came to me;When some silly girl had set you free;You wondered how you'd make it through;I wondered what was wrong with you;Cause how could you give your love to someone else;And share your dreams with me;Sometimes the very thing you're looking for;Is the one thing you can't see;But now we're standing face to face;Isn't this world a crazy place?;Just when I thought our chance had passed;You go and save the best for last;Sometimes the very thing;You're looking for;Is the one thing you can't see;Sometimes the snow comes down in June;Sometimes the sun goes 'round the moon;Just when I thought our chance had passed;You go and save the best for last;You went and saved the best for last"
"13","7zAgg3PU31pQAnzEY9dJPr","This next song is made popular;By incredible Jackson 5;And it's always been one of my favorite songs;And I hope it's yours;It's called, ""I'll be there"";Ooh, ooh;You and I must make a pact;We must bring salvation back;Where there is love;I'll be there (I'll be there);I'll reach out my hand to you;I'll have faith in all you do;Just call my name;And I'll be there;I'll be there to comfort you;I'll build my world of dreams around you;I'm so glad I found you, yeah;I'll be there with a love so strong;I'll be your strength;You know I'll keep holding on;Let me fill your heart with joy and laughter;Togetherness, well, it's all I'm after;Just call my name;And I'll be there (I'll be there);Yeah, yeah;I'll be there to protect you (Yeah, baby);With an unselfish love that respects you;Just call my name;And I'll be there (I'll be there);I'll be there to comfort you;Build my world of dreams around you;You know I'm so glad I found you, babe (So glad, baby);I'll be there with a love so strong;I'll be your strength (Be your strength);You know I'll keep holding on (Holding on);If you should ever find someone new;I know she'd better be good to you;Because if she doesn't;Then I'll be there (I'll be there);Don't you know, baby, yeah, yeah;I'll be there;I'll be there, yeah-yeah, yeah;Just call my name (I'll be there);And I'll be there;Yeah, yeah, yeah, yeah-ah;I'll be there, baby (I'll be there);You know I'll be there, yeah-yeah-yeah-yeah, yeah-ah;Just call my name (I'll be there);And I'll be there;Just look over your shoulder;Just call my name (Yeah);And I'll be there;(Ooh-ooh, ooh);(Ooh-ooh, ooh);Thank you"
"14","47BBI51FKFwOMlIiX6m8ya","Yeah;You are my fire;The one desire;Believe when I say;I want it that way;But we are two worlds apart;Can't reach to your heart;When you say;That I want it that way;Tell me why;Ain't nothing but a heartache;Tell me why;Ain't nothing but a mistake;Tell me why;I never want to hear you say;I want it that way;Am I your fire?;Your one desire;Yes, I know it's too late;But I want it that way;Tell me why;Ain't nothing but a heartache;Tell me why;Ain't nothing but a mistake;Tell me why;I never want to hear you say;I want it that way;Now I can see that we're falling apart;From the way that it used to be, yeah;No matter the distance, I want you to know;That deep down inside of me;You are my fire;The one desire;You are (You are, you are, you are);Don't wanna hear you say;Ain't nothin' but a heartache;Ain't nothin' but a mistake (Don't wanna hear you say);I never wanna hear you say (Oh, yeah);I want it that way;Tell me why;Ain't nothing but a heartache;Tell me why;Ain't nothing but a mistake;Tell me why;I never want to hear you say (Don't want to hear you say);I want it that way;Tell me why;Ain't nothin' but a heartache;Ain't nothin' but a mistake;Tell me why;I never want to hear you say never wanna hear you say;I want it that way;'Cause I want it that way"
"15","1UI0l2L66HJ9AtoEOlHzv4","You tell me you're in love with me;Like you can't take your pretty eyes away from me;It's not that I don't wanna stay;But every time you come too close, I move away;I wanna believe in everything that you say;'Cause it sounds so good;But if you really want me, move slow;There's things about me you just have to know;Sometimes I run, sometimes I hide;Sometimes I'm scared of you;But all I really want is to hold you tight;Treat you right, be with you day and night;Baby, all I need is time;I don't wanna be so shy, oh, oh;Every time that I'm alone, I wonder why;Hope that you will wait for me;You'll see that you're the only one for me;I wanna believe in everything that you say;'Cause it sounds so good;But if you really want me, move slow;There's things about me you just have to know;Sometimes I run, sometimes, sometimes I hide;Sometimes I'm scared of you;But all I really want is to hold you tight;Treat you right, be with you day and night;All I really want is to hold you tight;Treat you right, be with you day and night;Baby, all I need is time;Just hang around and you'll see;There's nowhere I'd rather be;If you love me, trust in me;The way that I trust in you;Sometimes I run, sometimes, sometimes I hide;Sometimes I'm scared of you, ooh;But all I really want is to hold you tight (Hold you tight);Treat you right, be with you day and night (Day and night);Sometimes I run, sometimes, sometimes I hide;Sometimes I'm scared of you, ooh;But all I really want is to hold you tight;I'll treat you right, I'll be with you day and night;All I really want is to hold you tight;Be with you day and night;Sometimes I run, sometimes, sometimes I hide;Sometimes I'm scared of you;But all I really want is to hold you tight;Treat you right, be with you"
"16","7ySbfLwdCwl1EM0zNCJZ38","Sorry I never told you;All I wanted to say;And now it's too late to hold you;'Cause you've flown away, so far away;Never had I imagined;Living without your smile;Feeling and knowing you hear me;It keeps me alive, alive;And I know you're shining down on me from Heaven;Like so many friends we've lost along the way;And I know eventually we'll be together (Together);One sweet day(And I'll wait patiently to see you in heaven);Darling, I never showed you (No, no, no, no);Assumed you'd always be there (Always there);I thought you'd always be there;I, I took your presence for granted;But I always cared (But I always cared);And I miss the love we shared (Yeah, and I know);And I know you're shining down on me from Heaven;Like so many friends we've lost along the way (Lost along the way);And I know eventually we'll be together (Oh, no, I know);One sweet day(And I'll wait patiently to see you in heaven);(Although the sun will never shine the same again);(I'll always look to a brighter day) Yeah, yeah;Lord, I know when I lay me down to sleep;You will always listen as I pray;And I know you're shining down on me from Heaven;Like so many friends we've lost along the way;And I know eventually we'll be together;One sweet day (One sweet day);And I know you're shining down on me from Heaven;Like so many friends we've lost along the way;And I know eventually we'll be together (Yes, we will);(One sweet day) One sweet day;Sorry, I never told you;All I wanted to say"
"17","38VJ6qYnuv3vzfjrvm389j","Mmm, mmm;Yeah;I can read your mind and I know your story;I see what you're going through, yeah;It's an uphill climb, and I'm feeling sorry;But I know it will come to you, yeah;Don't surrender, 'cause you can win;In this thing called love;When you want it the most, there's no easy way out;When you're ready to go and your heart's left in doubt;Don't give up on your faith;Love comes to those who believe it;And that's the way it is;When you question me for a simple answer;I don't know what to say, no;But it's plain to see, if you stick together;You're gonna find a way, yeah;So don't surrender, 'cause you can win;In this thing called love;When you want it the most, there's no easy way out;When you're ready to go and your heart's left in doubt;Don't give up on your faith (Don't give up on your faith);Love comes to those who believe it;And that's the way it is (That's the way it is);When life is empty with no tomorrow;And loneliness starts to call (Loneliness starts);Baby, don't worry, forget your sorrow;'Cause love's gonna conquer it all, all;When you want it the most, there's no easy way out;When you're ready to go and your heart's left in doubt;Don't give up on your faith (Don't give up on your faith);Love comes to those who believe it (And that's the way it is);When you want it the most, there's no easy way out;When you're ready to go and your heart's left in doubt;Don't give up on your faith (Don't give up your faith);Love comes to those who believe it;And that's the way it is;That's the way it is (That's the way it is);That's the way it is, babe;That's the way it is;Don't give up on your faith (Don't give up on your faith);Love comes to those who believe it;And that's the way it is"
"18","4lq4yY0y3XqDQZsx03ITaH","Baby, I know you're hurting;Right now you feel like you could never;Love again;Now all I ask is for a chance;To prove that I love you;From the first day;That I saw your smiling face;Honey, I knew that we would;Be together forever;Ooh, when I asked you out;You said no but I found out;Darling that you'd been hurt;You felt like you'd never love again;I deserve a try honey just once;Give me a chance and I'll prove this all wrong;You walked in, you were so quick to judge;But honey he' s nothing like me;I'll never break your heart;I'll never make you cry;I'd rather die than live without you;I'll give you all of me (give you all of me);Honey, that's no lie (that's no lie);I'll never break your heart (I'll never break your heart);I'll never make you cry (I never wanna see you cry);I'd rather die than live without you (baby, no, no, live without you);I'll give you all of me;Honey, that's no lie;As time goes by;You will get to know me;A little more better;Girl, that's the way love goes baby, baby;And I (I) know you're afraid (know you're afraid);To let your feelings show (feelings show);And I understand;Girl, it's time to let go (girl, it's time to let go because);I deserve a try (try) honey, just once (once);Give me a chance (chance) and I'll prove this all wrong (wrong you walked);You walked in, you were so quick to judge (quick to judge);But honey he's nothing like me;(Darling why can't you see);I'll never break your heart;I'll never make you cry (make you cry);I'd rather die than live without you (I'd rather die than live without you, girl);I'll give you all of me (give you all of me, baby);Honey, that's no lie;I'll never break your heart (your heart);I'll never make you cry (I'll never make you cry);I'd rather die than live without you (die, can't live without you);I'll give you all of me;Honey, that's no lie (I'll never break your heart);I'll never break your heart;No way, know how;Girl, I'll never break your heart;Make you cry;I swear;Oh believe me;I swear, I swear;Honey, I swear;No way, know how;I'll do your right;Girl, I'll never break your heart;Cause I know how!;I'll never break your heart (break your heart, I would never do that to you);I'll never make you cry (oh, just give me a chance and I'll show you show much I love you);I'd rather die than live without you (I would die, rather die than live without you);I'll give you all of me (I would give you the world);Honey, that's no lie;I'll never break your heart (I'll never, I'll never, I'll never, I'll never);I'll never make you cry (I'll never, no, I won't);I'd rather die than live without you (baby, honey, I'd never);I'll give you all of me;Honey, that's no lie (I want you, I need you)"
"19","6D4vhXwVrO2OCgZvqEjsuA","My love;There's only you in my life;The only thing that's right;Ooh yeah;My first love (Yeah);You're every breath that I take;You're every step I make;(Oh) And I (And I);I want to share;All my love with you, hey;No one else will do, you know it;And your eyes (Your eyes, your eyes);They tell me how much you care;Oh, yes;You will always be;My endless love;Oh yeah;Two hearts;Two hearts that beat as one;Our lives have just begun;And forever (Forever);I'll hold you close in my arms;I can't resist your charms;No no no no (No no no no);And I (And I);I'll be a fool for you, I'm sure;You know I don't mind (No, you know I don't mind);'Cause baby you (Baby, baby, baby, baby);You mean the world to me, yeah;I know I found in you;My endless love;Yeah, yeah, yeah;Do, do do, do do do, do do;Do do, do do do;Whoa, and I;I'll be that fool for you, (For you, baby);I'm sure (Yes, I'm sure);That you know I don't mind (You know I don't mind, I don't mind);Oh, yeah, yeah, yes;You'd be the only one;'Cause no- no one can deny;This love I have inside;And I'll give it all to you;My love (My love, my love);My my my endless love;Mmm, my love"
"20","6ITPK0Iw3OfdqSEWimISst","Girl, you know we belong together;I have no time for you to be playing;With my heart like this;You'll be mine forever, baby, you just see;We belong together;And you know that I'm right;Why do you play with my heart;Why do you play with my mind?;Said we'd be forever;Said it'd never die;How could you love me and leave me;And never say good-bye?;When I can't sleep at night without holding you tight;Girl, each time I try I just break down and cry;Pain in my head oh I'd rather be dead;Spinnin' around and around;Although we've come to the end of the road;Still I can't let go;It's unnatural, you belong to me, I belong to you;Come to the end of the road;Still I can't let go;It's unnatural, you belong to me, I belong to you;Girl, I know you really love me;You just don't realize;You've never been there before;It's only your first time;Maybe I'll forgive you, hmm;Maybe you'll try;We should be happy together;Forever, you and I;Can you love me again like you loved me before;This time I want you to love me much more;This time instead just come to my bed;And baby, just don't let me, don't let me down;Although we've come to the end of the road;(End of the road);Still I can't let go;(The end of the road and I know I can't let go, baby);It's unnatural, you belong to me, I belong to you;(I don't know what I'm gonna do);Come to the end of the road;(I don't know what I'm gonna do 'cause I know I've come to the end of the road, the end of the road);Still I can't let go;(Oh my God, Oh my God, help me out a little bit, baby);It's unnatural, you belong to me, I belong to you;Girl I'm here for you;All those times of night when you just hurt me;And just ran out with that other fella;Baby, I knew about it, I just didn't care;You just don't understand how much I love you do you?;I'm here for you;I'm not out to go out and cheat on you all night;(Baby, I'm here for you, baby);Just like you did baby but that's all right;(Baby, you tried);Hey, I love you anyway;And I'm still gonna be here for you 'till my dying day, baby;(We should be happy together forever, you and I);Right now, I'm just in so much pain, baby;'Cause you just won't come back to me;Will you? Just come back to me;(Lonely);Yes, baby, my heart is lonely;(Lonely);My heart hurts, baby;(Lonely);Yes I feel pain too;Baby, please;This time instead just come to my bed;And baby, just don't let me go;Although we've come to the end of the road;(We've come to the end of the road);Still I can't let go;(I know I just can't let go, no);It's unnatural (No no), you belong to me, I belong to you;(No no no no no no);(I don't know what I'm going to do);Come to the end of the road;(I don't know what I'm gonna do 'cause I know I've come to the end of the road, the end of the road);Still I can't let go;(Oh my God, Oh my God, help me out a little bit, baby);It's unnatural (baby), you belong to me (baby), I belong to you;Although we've come to the end of the road;Still I can't let go;It's unnatural, you belong to me, I belong to you;Come to the end of the road;(We've come to the end of the road);Still I can't let go;(I know I just can't let go, no);It's unnatural (No no), you belong to me (No no no no no no);I belong to you"
"21","4eHbdreAnSOrDDsFfc4Fpm","If I should stay;I would only be in your way;So I'll go but I know;I'll think of you every step of the way;And I will always love you;I will always love you;You;My darling, you;Bittersweet memories;That is all I'm taking with me;So good-bye;Please don't cry;We both know I'm not what you, you need;And I will always love you;I will always love you;You;I hope life treats you kind;And I hope you have all you've dreamed of;And I wish you joy and happiness;But above all this I wish you love;And I will always love you;I will always love you;I will always love you;I will always love you;I will always love you;I, I will always love you;You;Darling, I love you;I'll always;I'll always love you"
"22","6iNcyWk5iUEY7P9zeTc5hm","Every time our eyes meet;This feeling inside me;Is almost more than I can take;Baby, when you touch me;I can feel how much you love me;And it just blows me away;I've never been this close to anyone, or anything;I can hear your thoughts;I can see your dreams;I don't know how you do what you do;I'm so in love with you;It just keeps getting better;I want to spend the rest of my life;With you by my side;Forever and ever;Every little thing that you do;Baby, I'm amazed by you;The smell of your skin;The taste of your kiss;The way you whisper in the dark;Your hair all around me;Baby you surround me;You touch every place in my heart;Oh, it feels like the first time every time;I want to spend the whole night in your eyes;I don't know how you do what you do;I'm so in love with you;It just keeps getting better;I want to spend the rest of my life;With you by my side;Forever and ever;Every little thing that you do;Baby, I'm amazed by you;Every little thing that you do;I'm so in love with you;It just keeps getting better;Oh, girl;I want to spend the rest of my life;With you by my side;Forever and ever;Every little thing that you do;Oh, every little thing that you do;Every little thing that you do;Baby, I'm amazed by;By you"
"23","4Dw02sVUfUA67l3fZ9FoKs","Every night in my dreams;I see you, I feel you;That is how I know you go on;Far across the distance;And spaces between us;You have come to show you go on;Near, far, wherever you are;I believe that the heart does go on;Once more, you open the door;And you're here in my heart;And my heart will go on and on;Love can touch us one time;And last for a lifetime;And never let go 'til we're gone;Love was when I loved you;One true time I hold to;In my life, we'll always go on;Near, far, wherever you are;I believe that the heart does go on;Once more, you open the door;And you're here in my heart;And my heart will go on and on;You're here, there's nothing I fear;And I know that my heart will go on;We'll stay forever this way;You are safe in my heart;And my heart will go on and on"
"24","6qTOWrZxesppxj4VDvie4r","I heard he sang a lullaby;I heard he sang it from his heart;When I found out;Thought I would die;Because that lullaby was mine;I heard he sealed it with a kiss;He gently kissed her cherry lips;I found that so hard to believe;Because his kiss;Belonged to me;How could an angel break my heart;Why didn't he catch my falling star;I wish I didn't wish so hard;Maybe I wished our love apart;How could an angel break my heart;I heard her face;Was white as rain;Soft as a rose;That blooms in May;He keeps her picture in a frame;And when he sleeps he calls her name;I wonder if she makes him smile;The way he used to smile at me;I hope she doesn't make him laugh;Because his laugh belongs to me;How could an angel break my heart;Why didn't he catch my falling star;I wish I didn't wish so hard;Maybe I wished our love apart;How could an angel break my heart;Oh my soul is dying, it's crying;I'm trying to understand;Please help me;How could an angel break my heart;Why didn't he catch my falling star;I wish I didn't wish so hard;Maybe I wished our love apart;How could an angel break my heart"
